"05/08/2005","207.55","209.90","212.84","207.50","","-1.12%"
"05/01/2005","209.90","203.04","209.90","203.04","","3.38%"
"04/24/2005","203.04","212.74","214.64","201.87","","-4.56%"
"04/17/2005","212.74","213.95","213.95","204.87","","-0.57%"
"04/10/2005","213.95","220.01","220.13","213.64","","-2.75%"
"04/03/2005","220.01","215.40","221.02","215.16","","2.14%"
"03/27/2005","215.40","213.44","215.53","210.83","","0.92%"
"03/20/2005","213.44","217.90","218.97","213.12","","-2.05%"
"03/13/2005","217.90","215.79","218.98","214.34","","0.98%"
"03/06/2005","215.79","219.84","221.20","214.42","","-1.84%"
"02/27/2005","219.84","215.69","219.98","214.33","","1.92%"
"02/20/2005","215.69","210.74","216.70","209.00","","2.35%"
"02/13/2005","210.74","210.94","212.97","209.72","","-0.09%"
"02/06/2005","210.94","207.17","211.85","207.17","","1.82%"
"01/30/2005","207.17","200.86","207.29","200.86","","3.14%"
"01/23/2005","200.86","200.68","202.73","199.64","","0.09%"
"01/16/2005","200.68","199.81","203.37","199.11","","0.44%"
"01/09/2005","199.81","197.11","200.04","196.37","","1.37%"
"01/02/2005","197.11","197.06","199.26","192.60","","0.02%"
"12/26/2004","197.07","197.78","198.88","196.67","","-0.36%"
"12/19/2004","197.78","192.44","198.33","192.44","","2.77%"
"12/12/2004","192.44","191.62","194.50","190.28","","0.43%"
"12/05/2004","191.62","189.77","192.34","188.63","","0.97%"
"11/28/2004","189.77","193.51","195.48","189.17","","-1.93%"
"11/21/2004","193.51","189.78","194.46","188.36","","1.97%"
"11/14/2004","189.78","185.29","189.86","184.48","","2.42%"
"11/07/2004","185.29","185.19","186.42","183.99","","0.00%"
"10/31/2004","185.29","180.01","185.43","179.80","","2.93%"
"10/24/2004","180.01","187.59","187.59","179.08","","-4.04%"
"10/17/2004","187.59","183.62","188.06","182.79","","2.16%"
"10/10/2004","183.62","192.15","192.57","183.59","","-4.44%"
"10/03/2004","192.15","188.83","193.56","188.83","","1.76%"
"09/26/2004","188.83","183.11","188.83","183.11","","3.12%"
"09/19/2004","183.11","179.82","183.13","179.58","","1.27%"
"09/12/2004","180.81","175.32","181.45","174.98","","3.04%"
"09/05/2004","175.47","176.15","177.16","173.61","","-0.40%"
"08/29/2004","176.18","173.21","176.42","171.89","","2.04%"
"08/22/2004","172.65","171.38","173.49","170.54","","1.58%"
"08/15/2004","169.96","167.74","169.96","167.74","","1.60%"
"08/08/2004","167.28","164.61","167.28","164.26","","0.77%"
"08/01/2004","166.01","171.91","173.01","166.01","","-2.77%"
"07/25/2004","170.74","167.68","171.24","167.68","","1.38%"
"07/18/2004","168.41","167.77","169.26","167.72","","-0.85%"
"07/11/2004","169.85","169.98","170.70","169.75","","-0.71%"
"07/04/2004","171.06","172.72","173.03","170.67","","-0.63%"
"06/27/2004","172.15","172.50","174.36","172.15","","-0.63%"
"06/20/2004","173.24","169.96","173.24","169.18","","1.46%"
"06/13/2004","170.74","165.01","170.74","165.01","","2.70%"
"06/06/2004","166.25","164.59","166.25","164.59","","1.96%"
"05/30/2004","163.05","162.35","163.05","162.35","","0.85%"
"05/23/2004","161.67","159.66","161.67","159.66","","2.43%"
"05/16/2004","157.83","156.87","158.17","156.87","","0.21%"
"05/09/2004","157.50","153.50","157.50","153.50","","-0.57%"
"05/02/2004","158.41","157.80","161.58","157.80","","0.30%"
"04/25/2004","157.93","166.02","166.02","157.93","","-4.80%"
"04/18/2004","165.90","167.21","168.40","165.23","","-0.85%"
"04/11/2004","167.33","169.62","169.62","166.71","","-0.48%"
"04/04/2004","168.14","168.10","168.14","166.84","","1.03%"
"03/28/2004","166.42","163.74","166.42","160.61","","2.67%"
"03/21/2004","162.09","159.31","162.09","159.31","","-0.66%"
"03/14/2004","163.16","160.72","163.68","160.72","","-0.70%"
"03/07/2004","164.31","173.71","173.71","164.31","","-4.90%"
"02/29/2004","172.77","171.71","172.77","171.58","","2.19%"
"02/22/2004","169.06","167.99","169.06","166.24","","1.63%"
"02/15/2004","166.35","158.33","166.35","158.33","","5.26%"
"02/08/2004","158.04","156.28","159.83","156.28","","2.42%"
"02/01/2004","154.31","153.66","154.58","153.11","","0.36%"
"01/25/2004","153.75","154.92","155.17","152.85","","-1.05%"
"01/18/2004","155.38","154.29","157.27","154.29","","1.34%"
"01/11/2004","153.32","150.30","153.32","150.30","","2.68%"
"01/04/2004","149.32","147.63","149.32","147.63","","2.47%"
"12/28/2003","145.72","143.77","145.72","143.61","","2.03%"
"12/21/2003","142.82","142.07","142.82","142.07","","0.74%"
"12/14/2003","141.77","141.05","141.77","140.01","","1.59%"
"12/07/2003","139.55","138.00","140.43","138.00","","1.05%"
"11/30/2003","138.10","137.45","138.56","137.45","","1.08%"
"11/23/2003","136.62","136.72","136.93","136.36","","1.38%"
"11/16/2003","134.76","135.78","135.78","133.22","","-2.38%"
"11/09/2003","138.05","138.68","138.68","137.46","","-1.01%"
"11/02/2003","139.46","137.23","139.46","136.34","","2.79%"
"10/26/2003","135.68","130.74","135.68","130.74","","4.91%"
"10/19/2003","129.33","130.66","130.71","128.88","","-1.86%"
"10/12/2003","131.78","129.90","131.78","129.90","","2.73%"
"10/05/2003","128.28","124.81","128.28","123.93","","3.33%"
"09/28/2003","124.15","121.25","124.15","119.88","","3.22%"
"09/21/2003","120.28","124.66","124.84","120.28","","-6.03%"
"09/14/2003","128.00","128.56","129.54","128.00","","0.63%"
"09/07/2003","127.20","131.48","131.48","127.20","","-2.63%"
"08/31/2003","130.64","130.67","131.82","130.10","","1.29%"
"08/24/2003","128.97","127.88","128.97","126.98","","-0.17%"
"08/17/2003","129.19","127.74","129.19","126.61","","1.68%"
"08/10/2003","127.06","123.95","127.06","123.95","","2.12%"
"08/03/2003","124.42","123.04","124.42","122.30","","0.61%"
"07/27/2003","123.66","121.05","123.66","121.05","","2.98%"
"07/20/2003","120.08","117.72","120.08","117.47","","1.90%"
"07/13/2003","117.84","117.67","119.68","117.67","","1.87%"
"07/06/2003","115.68","117.01","117.01","113.53","","0.79%"
"06/29/2003","114.77","113.47","114.77","112.51","","0.20%"
"06/22/2003","114.54","113.93","114.54","112.86","","0.68%"
"06/15/2003","113.77","110.88","114.66","110.88","","3.20%"
"06/08/2003","110.24","111.77","113.04","110.24","","-2.30%"
"06/01/2003","112.84","107.69","112.84","107.69","","7.40%"
"05/25/2003","105.07","102.84","105.07","101.59","","1.38%"
"05/18/2003","103.64","104.21","104.21","101.66","","-2.06%"
"05/11/2003","105.82","102.29","105.82","102.29","","3.43%"
"05/04/2003","102.31","100.25","102.31","100.25","","2.92%"
"04/27/2003","99.41","95.99","99.50","95.99","","2.89%"
"04/20/2003","96.62","95.28","97.02","95.28","","0.74%"
"04/13/2003","95.91","93.68","95.91","93.68","","2.51%"
"04/06/2003","93.56","94.34","94.34","93.42","","2.99%"
"03/30/2003","90.84","88.03","90.84","87.63","","1.82%"
"03/23/2003","89.22","89.07","89.88","89.07","","-2.35%"
"03/16/2003","91.37","87.64","91.37","87.64","","3.50%"
"03/09/2003","88.28","84.67","88.28","84.67","","3.68%"
"03/02/2003","85.15","87.83","87.83","85.15","","-0.79%"
"02/23/2003","85.83","85.28","85.83","83.13","","-0.10%"
"02/16/2003","85.92","88.08","88.69","85.51","","-1.82%"
"02/09/2003","87.51","89.33","90.39","87.51","","-3.61%"
"02/02/2003","90.79","92.67","92.67","90.74","","-2.02%"
"01/26/2003","92.66","94.33","94.33","91.15","","-5.82%"
"01/19/2003","98.39","100.79","100.79","98.39","","-1.90%"
"01/12/2003","100.30","101.44","101.51","100.30","","0.96%"
"01/05/2003","99.35","100.45","100.60","98.73","","-1.80%"
"12/29/2002","101.17","97.70","101.17","97.70","","2.39%"
"12/22/2002","98.81","98.97","98.97","98.81","","-1.30%"
"12/15/2002","100.11","98.85","100.11","98.85","","0.47%"
"12/08/2002","99.64","99.33","100.80","99.33","","0.64%"
"12/01/2002","99.01","109.09","109.09","99.01","","-7.73%"
"11/24/2002","107.31","102.13","107.31","101.61","","5.37%"
"11/17/2002","101.84","101.03","101.84","99.07","","1.76%"
"11/10/2002","100.08","99.18","100.08","98.99","","0.09%"
"11/03/2002","99.99","102.38","102.38","99.99","","1.02%"
"10/27/2002","98.98","99.87","99.87","97.96","","-0.53%"
"10/20/2002","99.51","101.86","101.86","99.51","","-1.90%"
"10/13/2002","101.44","99.50","103.28","99.50","","2.04%"
"10/06/2002","99.41","95.41","99.41","94.56","","2.81%"
"09/29/2002","96.69","94.16","96.71","94.05","","0.63%"
"09/22/2002","96.08","95.07","96.16","91.92","","-0.14%"
"09/15/2002","96.21","102.28","102.37","95.53","","-6.38%"
"09/08/2002","102.77","103.87","106.57","102.77","","-2.50%"
"09/01/2002","105.41","110.31","110.31","103.07","","-5.23%"
"08/25/2002","111.23","114.44","114.84","109.82","","-3.65%"
"08/18/2002","115.44","113.00","115.72","112.99","","2.23%"
"08/11/2002","112.92","111.81","113.86","111.73","","-0.63%"
"08/04/2002","113.64","109.43","113.64","109.43","","0.17%"
"07/28/2002","113.45","113.13","115.22","113.13","","2.20%"
"07/21/2002","111.01","115.44","115.44","105.52","","-7.43%"
"07/14/2002","119.92","121.21","122.77","119.92","","-1.54%"
"07/07/2002","121.80","126.61","126.61","121.80","","-3.31%"
"06/30/2002","125.97","126.96","126.96","123.34","","-0.02%"
"06/23/2002","126.00","125.83","126.83","120.59","","-2.23%"
"06/16/2002","128.87","134.34","134.49","128.87","","-1.77%"
"06/09/2002","131.19","132.31","135.05","131.19","","-0.18%"
"06/02/2002","131.43","137.96","137.96","131.43","","-5.28%"
"05/26/2002","138.75","144.14","144.14","138.70","","-4.09%"
"05/19/2002","144.66","148.22","148.22","144.66","","-2.99%"
"05/12/2002","149.12","146.76","149.12","146.76","","1.48%"
"05/05/2002","146.94","144.51","146.94","143.34","","0.83%"
"04/28/2002","145.73","141.17","146.27","141.17","","2.25%"
"04/21/2002","142.52","146.30","146.30","142.52","","-3.23%"
"04/14/2002","147.28","146.13","148.31","146.13","","0.72%"
"04/07/2002","146.22","147.53","147.53","146.18","","-1.45%"
"03/31/2002","148.37","150.58","151.02","148.06","","-0.90%"
"03/24/2002","149.71","148.60","149.71","148.49","","0.63%"
"03/17/2002","148.77","147.58","149.10","147.12","","1.48%"
"03/10/2002","146.60","146.14","146.60","145.51","","-0.12%"
"03/03/2002","146.78","139.35","146.78","139.35","","6.17%"
"02/24/2002","138.25","135.88","139.07","135.88","","2.07%"
"02/17/2002","135.45","135.15","135.45","133.71","","-0.22%"
"02/10/2002","135.75","134.83","136.37","134.65","","1.31%"
"02/03/2002","133.99","137.07","137.07","133.99","","-2.28%"
"01/27/2002","137.12","138.08","138.08","135.61","","0.34%"
"01/20/2002","136.65","135.10","137.07","134.94","","1.07%"
"01/13/2002","135.20","139.79","139.79","134.46","","-3.58%"
"01/06/2002","140.22","142.64","142.64","140.22","","-2.31%"
"12/30/2001","143.54","140.64","143.54","140.64","","2.48%"
"12/23/2001","140.07","139.11","140.07","139.11","","3.50%"
"12/16/2001","135.33","132.42","135.33","131.94","","0.74%"
"12/09/2001","134.33","135.87","136.53","134.31","","-1.42%"
"12/02/2001","136.27","133.26","136.88","133.26","","1.87%"
"11/25/2001","133.77","132.48","133.77","132.48","","1.71%"
"11/18/2001","131.52","131.25","132.17","130.51","","0.08%"
"11/11/2001","131.42","127.50","132.67","127.50","","0.45%"
"11/04/2001","130.83","126.53","130.83","126.53","","5.92%"
"10/28/2001","123.52","125.67","125.67","123.52","","-1.45%"
"10/21/2001","125.34","121.40","125.34","121.40","","4.61%"
"10/14/2001","119.82","119.54","123.70","119.54","","-1.40%"
"10/07/2001","121.52","118.06","122.56","118.06","","1.78%"
"09/30/2001","119.39","120.48","121.13","119.39","","-2.93%"
"09/23/2001","123.00","117.89","123.00","117.89","","9.58%"
"09/16/2001","112.25","134.24","134.24","112.25","","-17.33%"
"09/09/2001","135.78","143.45","143.91","135.78","","-7.85%"
"09/02/2001","147.35","148.03","150.60","147.35","","-0.89%"
"08/26/2001","148.67","152.09","152.09","148.67","","-2.58%"
"08/19/2001","152.60","151.34","152.60","151.26","","-0.18%"
"08/12/2001","152.87","154.35","154.85","152.87","","-0.71%"
"08/05/2001","153.97","155.07","155.07","153.64","","-1.09%"
"07/29/2001","155.66","156.01","156.85","155.66","","0.26%"
"07/22/2001","155.26","155.71","155.71","152.09","","0.57%"
"07/15/2001","154.38","154.46","155.06","151.99","","-0.82%"
"07/08/2001","155.66","160.29","160.29","155.66","","-2.96%"
"07/01/2001","160.40","161.44","161.56","160.40","","0.31%"
"06/24/2001","159.91","160.29","160.29","158.14","","-0.18%"
"06/17/2001","160.20","159.71","160.65","159.17","","0.08%"
"06/10/2001","160.07","165.75","165.75","160.07","","-4.97%"
"06/03/2001","168.45","169.03","169.03","168.45","","0.14%"
"05/27/2001","168.21","171.07","171.07","167.84","","-2.02%"
"05/20/2001","171.68","171.42","171.68","170.02","","2.70%"
"05/13/2001","167.16","163.27","167.16","163.27","","0.02%"
"05/06/2001","167.13","164.04","167.13","163.68","","3.31%"
"04/29/2001","161.78","163.43","163.59","161.06","","-0.43%"
"04/22/2001","162.48","159.12","162.48","159.12","","2.41%"
"04/15/2001","158.66","157.97","159.81","157.97","","-0.69%"
"04/08/2001","159.77","154.57","159.77","154.57","","3.50%"
"04/01/2001","154.37","154.07","155.10","150.84","","0.46%"
"03/25/2001","153.67","151.80","153.78","151.50","","3.15%"
"03/18/2001","148.97","153.97","155.84","148.97","","-4.63%"
"03/11/2001","156.20","164.54","164.54","155.98","","-7.16%"
"03/04/2001","168.25","166.10","170.26","166.10","","3.32%"
"02/25/2001","162.84","168.39","168.39","162.84","","-2.90%"
"02/18/2001","167.71","167.94","168.32","167.20","","1.28%"
"02/11/2001","165.59","166.68","168.54","165.59","","-2.09%"
"02/04/2001","169.12","167.39","170.65","167.39","","0.46%"
"01/28/2001","168.35","163.14","168.35","163.14","","1.97%"
"01/21/2001","165.09","163.72","165.51","163.72","","-0.04%"
"01/14/2001","165.16","163.97","165.91","162.38","","0.68%"
"01/07/2001","164.05","166.38","166.38","163.23","","-1.07%"
"12/31/2000","165.82","167.64","167.64","161.21","","0.37%"
"12/24/2000","165.21","163.75","165.67","163.75","","3.91%"
"12/17/2000","159.00","160.24","161.28","154.78","","-0.89%"
"12/10/2000","160.42","162.94","167.54","160.42","","-0.11%"
"12/03/2000","160.60","158.80","161.64","158.80","","-2.88%"
"11/26/2000","165.36","173.57","173.57","164.21","","-3.25%"
"11/19/2000","170.91","172.69","172.69","165.65","","-2.24%"
"11/12/2000","174.83","175.66","177.78","174.07","","-2.88%"
"11/05/2000","180.01","186.47","186.47","180.01","","-2.75%"
"10/29/2000","185.10","177.49","185.10","177.49","","3.10%"
"10/22/2000","179.54","175.86","179.73","175.86","","3.28%"
"10/15/2000","173.83","174.11","174.11","167.12","","0.38%"
"10/08/2000","173.18","179.28","179.37","173.18","","-4.76%"
"10/01/2000","181.83","182.08","184.56","181.13","","0.63%"
"09/24/2000","180.69","179.83","181.02","179.37","","0.72%"
"09/17/2000","179.40","187.58","187.58","179.40","","-4.55%"
"09/10/2000","187.95","183.74","188.77","183.74","","2.53%"
"09/03/2000","183.31","183.68","183.68","181.70","","-1.22%"
"08/27/2000","185.57","183.12","185.57","182.86","","0.25%"
"08/20/2000","185.10","182.61","185.55","180.77","","3.37%"
"08/13/2000","179.06","177.12","179.06","177.12","","3.65%"
"08/06/2000","172.76","169.34","172.76","169.34","","2.18%"
"07/30/2000","169.07","167.02","169.07","166.56","","0.90%"
"07/23/2000","167.56","168.67","168.67","166.78","","-0.08%"
"07/16/2000","167.69","166.05","167.69","166.05","","0.92%"
"07/09/2000","166.16","162.27","166.30","162.16","","1.88%"
"07/02/2000","163.10","161.94","163.10","161.08","","1.38%"
"06/25/2000","160.88","159.00","160.88","159.00","","1.56%"
"06/18/2000","158.41","157.97","158.41","155.82","","0.13%"
"06/11/2000","158.21","156.29","158.21","155.96","","1.95%"
"06/04/2000","155.18","154.35","155.18","152.52","","-0.39%"
"05/28/2000","155.78","151.88","155.78","151.88","","2.08%"
"05/21/2000","152.61","154.77","155.17","152.61","","-2.19%"
"05/14/2000","156.02","153.97","159.10","153.97","","1.33%"
"05/07/2000","153.97","151.28","153.97","150.70","","2.41%"
"04/30/2000","150.34","148.54","150.56","148.54","","2.75%"
"04/23/2000","146.31","143.43","146.31","143.09","","2.64%"
"04/16/2000","142.55","137.69","142.55","137.69","","2.20%"
"04/09/2000","139.48","146.38","146.38","139.48","","-4.47%"
"04/02/2000","146.01","148.04","148.04","140.62","","-1.44%"
"03/26/2000","148.14","147.75","148.14","144.36","","-0.66%"
"03/19/2000","149.13","148.79","149.35","147.39","","0.58%"
"03/12/2000","148.27","149.70","151.37","148.27","","-4.10%"
"03/05/2000","154.61","152.81","157.52","152.81","","1.82%"
"02/27/2000","151.84","145.22","151.84","145.22","","3.62%"
"02/20/2000","146.53","143.46","146.92","143.46","","1.51%"
"02/13/2000","144.35","145.90","145.90","143.48","","-0.43%"
"02/06/2000","144.98","143.19","145.12","143.18","","1.02%"
"01/30/2000","143.52","139.54","143.52","139.22","","-0.34%"
"01/23/2000","144.01","147.14","147.14","143.92","","-1.05%"
"01/16/2000","145.54","146.16","146.16","145.29","","-0.67%"
"01/09/2000","146.52","147.38","147.38","143.03","","1.90%"
"01/02/2000","143.79","149.69","149.69","141.41","","-2.26%"
